commentId,"movieName","comment","sentenceSegment","wordSegment",star,"commenter","commentTime"
155,NULL,NULL,NULL,"崩 坏 的 恋爱 观
讲 中年 危机 与 发妻 无性 趣
偷腥 或 怀旧 不 成
最后 回归 家庭
情圣 是 完全 崩 坏 有着 六 岁 女儿 和 贤妻 还 老 去 瞎 搞
升华 主题 的 高潮点 也 毫无 回归 家庭 的 意思
同样 是 偷腥
学学 大丈夫 心脏 起搏器 的 点
他 的 心率 正常 了
代表 他 其实 还是 想 回归 家庭
如果 就此 打住 还 好 却 崩 了",-1,NULL,NULL
158,NULL,NULL,NULL,"没 想到 还 能 看
但 我 深切 地 感受 到 了 电影 分级 的 必要性",-1,NULL,NULL
159,NULL,NULL,NULL,"笑 吧",1,NULL,NULL
161,NULL,NULL,NULL,"到处 都 是 性 暗示
狗血 淋头
但 内核 仍 是 夏洛特 烦恼 那种 男人 回家 的 设置
想来 电影 红 玫瑰 白 玫瑰 还是 更 厉害 更 极致
看 完 想 看 改编 源头 的 那 部 电影
中年 男人 一 场 会醒 的 春梦
及格 之 作
三星",0,NULL,NULL
162,NULL,NULL,NULL,"深圳 万达 恶毒 的 贩卖 女性 的 直男癌 电影
三观 及其 不 正
同 去 的 妹子 看到 一半 愤然 离席
悲催 的 是 我 以为 她 去 洗手间 了
过 了 十 分钟 才 反应 过来
这种 电影 在 现在 的 环境 下 就 是 浪费 资源 什么
你 说 好笑
ok
去 出轨 吧 兄弟",-1,NULL,NULL
166,NULL,NULL,NULL,"Hang
Me 拯救 不 了 你
天津 鞍山西道 金逸",-1,NULL,NULL
168,NULL,NULL,NULL,"对 七 年 之 痒 的 致敬点 不仅 是 在 Clara 片头 镜子 戏 的 那个 裙底 飞扬
更 是 直接 借用 了 南柯一梦 的 叙事
这部 改编 自 红衣 女郎
而 红 又 是 改编 自梦露 的 七 年 之 痒
出乎意料 地 接 地气
尽管 本质 仍 是 个 三俗 喜剧
段子 也 是 港片 玩 剩下 的 梗
但 醉乡 民谣 的 配乐 加 韩式 女神 倒 也 算 旧 瓶 成功 装 新 酒",0,NULL,NULL
170,NULL,NULL,NULL,"原本 以为 很 恶 俗
看 了 以后 觉得 在 探讨 中年 危机 情理 矛盾 这 方面 还是 有 其 严肃 思考 的
男主 无数 次 盯 着 旋转 的 洗衣机 滚筒 和 风扇 的 画面 居然 让 人 感到 一 丝 悲凉
也许 是 因为 人物 都 比较 扁平
居然 没 觉得 比 夏洛特 烦恼 要 令 人 不 舒服
配乐 是 国产 喜剧 里 少有 的 数量 正好 且 出彩",1,NULL,NULL
171,NULL,NULL,NULL,"适合 工作 之后 看
很 放松",0,NULL,NULL
175,NULL,NULL,NULL,"some
like
it
hot",0,NULL,NULL
178,NULL,NULL,NULL,"有 笑点 但 没 深度",0,NULL,NULL
179,NULL,NULL,NULL,"有毒",-1,NULL,NULL
181,NULL,NULL,NULL,"很多 比较 露骨 的 笑点 还是 有些 意思 的
但是 故事 并 没有 一个 主心骨
让 人 看 着 看 着 尴尬感 就 很 厉害
后 半 段 又 是 全都 做梦",0,NULL,NULL
183,NULL,NULL,NULL,"我 出轨
我 勾引 客户
我 欺骗 妻子
但 我 知道 自己 是 个 好 男人
不 是 老 男孩 变 坏 了
而是 坏 男孩 变 老 了",0,NULL,NULL
187,NULL,NULL,NULL,"优秀 的 传统 喜剧片",0,NULL,NULL
188,NULL,NULL,NULL,"笑点 弥补 不 了 包裹 在 影片 下面 的 内核
看 完 以后 心情 抑郁",-1,NULL,NULL
189,NULL,NULL,NULL,"小品 演员 发挥 出来 了
电影人 依然 哑声",0,NULL,NULL
190,NULL,NULL,NULL,"我 并 没有 那么 排斥
除了 有点 污 以外
都 还 可以 接受 啊
有时候 女人 就 是 这样 傻傻的
可是 直觉 又 是 很 准
想 偷 腥 的 男主 各种 糗事
几 个 男人 之间 的 友谊 让 我 想到 绅士 的 品格
有些 人 说 无法 理解 女主 为啥 最后 还 可以 当 没事 发生 过
没 听 过 一 句 话 叫 且 行 且 珍惜 嘛",1,NULL,NULL
191,NULL,NULL,NULL,"肖央 是 个 好 演员",-1,NULL,NULL
192,NULL,NULL,NULL,"3
5
整体 架构 很 散
编剧 努力 去 编
但 还 不 够 努力
比 我 想象 的 好
挺 搞笑
美女 多
球 多
值得 一 看
至少 比 铁道 飞虎 好看
就 是 剧情 散 了",1,NULL,NULL
195,NULL,NULL,NULL,"看 得 一点 也 不 放松
就 像 所有 的 国产 喜剧 一样
挠 着 你 的 胳肢 窝 让 你 笑
你 笑 了
但是 一点 都 不 高兴
像 小品
连 短 剧集 都 没 必要 做
幸亏 是 买 的 红衣 女郎 的 剧本 版权
要不然 可 差劲 成 什么样 啊
听到 最后 里面 配乐 放 了 醉乡 民谣
真 不配
价值观 出 问题 的 电影
和 真正 的 三 俗 无关",-1,NULL,NULL
196,NULL,NULL,NULL,"段子 蛮 好笑
但 不 是 爆款 不 能 深究",0,NULL,NULL
197,NULL,NULL,NULL,"中年 无能 男 遭遇 生活 危机 还 想 偷 吃 美女 的 设定 虽然 一如既往 的 想 让 人 翻 白眼
但 俗气 的 海报 卡司 宣传 和 最终 成片 的 非 恶俗感 有点 吃惊 呀
横向 比较 这个 月 的 各种 垃圾
这部 还 凑合
到 最后
如果 能 贴 题 加 首翻 唱 or 原 唱 的 电话 诉 衷肠 致敬 翻 拍 的 原作
感觉 应该 会 更 好",-1,NULL,NULL
199,NULL,NULL,NULL,"意淫 不用 成本",0,NULL,NULL
200,NULL,NULL,NULL,"这么 好笑
简直 是 一 堆 装逼 电影 中 的 一 股 清流",1,NULL,NULL
201,NULL,NULL,NULL,"笑点 很 足
却 又 让 人 笑 不 出来
现在 有 一 种 模式 就 是 为了 达到 笑果
可以 牺牲 三 观 与 故事 情节
与 之前 的 港囧 就 是 一个 套路
看 着 不 是 很 舒服
尤其 那段 姑妈 家 过 生日 的 情节
看 的 尴尬 癌 犯 了
还 觉得 很 悲催
哀乐 中年
却 不 该 这么 表达",0,NULL,NULL
206,NULL,NULL,NULL,"因为 预期 很 低
所以 竟然 觉得 还 很 好看
果然 是 看 片 的 相对论
他们 几 个 简直 是 中国 喜剧界 的 扛鼎 人物
也 算是 一个 纪念 吧
多 年 以后 看 过 记 不 住 的 电影
还有 必要 看 吗
答案 是 今天 有人 劝 我 的
多 看 综艺
多 傻乐吧万达 和 小暴
尹 社长 后",0,NULL,NULL
209,NULL,NULL,NULL,"不 否认 这部 剧 有些 笑点
但是 这部 剧 和 夏洛特 烦恼 一样
是 披 着 男人 玩 归玩
玩 完 还是 要 回家
回家 以后 照样 幸福 美满 的 观念 的 无耻 电影",0,NULL,NULL
210,NULL,NULL,NULL,"我 想 采访 那些 说 山河 故人 张艾嘉 和 董子健 那段 三 观 不 正 的 人
你们 觉得 这 电影 就 三 观 正 嘛
女性 玩 小 男人 就 不行
结婚 男人 出轨 就 觉得 还 挺 好笑 的
真 受不了 现在 我 朝 这么 多 直男癌 的 电影 了",-1,NULL,NULL
211,NULL,NULL,NULL,"颜色 扎 约 了
剧情 狗血
大家 因为 没 得 看 才 去 看",-1,NULL,NULL
216,NULL,NULL,NULL,"离 好看 就 差 那么 一点",-1,NULL,NULL
217,NULL,NULL,NULL,"讲 了 一个 男主 一心 出轨 的 故事
三 观 不 正
毫无 逻辑
全 靠 笑料 堆积
白 瞎 了 我大美妮",0,NULL,NULL
218,NULL,NULL,NULL,"把 中年 危机 拍 得 并 不 怎么 恶 俗
间或 几 个 地方 还 挺 有意思
致敬 还是 挺 真诚 的
演员 们 也 都 演技 在线",0,NULL,NULL
222,NULL,NULL,NULL,"意外 的 很 好笑 啊",1,NULL,NULL
223,NULL,NULL,NULL,"克拉拉 和 闫妮 不错
蛮 搞笑 的 就 是 结局 有点 low",0,NULL,NULL
224,NULL,NULL,NULL,"段子 比较 搞笑
至少 会 让 人 开心 一下
至于 三 观
细 想 起来 确实 不如 人意
不过 如果 只 从 一个 喜剧片 的 角度 来 看
可以 说 是 合格 的
★★★☆",0,NULL,NULL
225,NULL,NULL,NULL,"看 的 时候
莫名 的 难受
是 心理 与 生理 上 的 不 舒服",-1,NULL,NULL
227,NULL,NULL,NULL,"男人 看 的 都 尴尬
况且 带 着 媳妇 看
这种 事情 可以 想
但是 不 能 说
更 不 能 当着 老婆 面 说
男人 是 很 专 一 的
喜欢 的 东西 一辈子 都 不 会 变",0,NULL,NULL
229,NULL,NULL,NULL,"玩 归玩 最后 也 要 回家
最 记得 小沈阳 这 句 话
成人 世界 的 游戏
出轨 似乎 成 了 时代 潮流
不过 不 变 的 依旧 是 那个 老实 的 自己
都 是 有色 心 没 色胆
欢乐 的 气氛
更 多 的 是 对 现实 的 一 种 特殊 的 写照
但 我 更 喜欢 的 是 他 的 3 个 队友
无论 你 做 什么 我 都 跟 你 一起
总之 2016 最后 一 部 片子
今天 我 笑 的 很 大 声",1,NULL,NULL
231,NULL,NULL,NULL,"迷 之 尴尬 的 一场春梦 啊
一星 给 小沈阳 演技",-1,NULL,NULL
232,NULL,NULL,NULL,"陪 同学 去 看
笑点 密集
但 看到 一半 发现 男主 兄弟 和 女 上司 在 酒店 里 的 戏 抄袭 秘密 特工 大概 两 分钟 的 片段
从 表演 到 场面 调度 甚至 分 镜头 和 摄影 都 完完全全 照搬
绝对 不 能 称作 在 致敬 一 部 2015年 的 电影
顿时 开始 讨厌 它",-1,NULL,NULL
233,NULL,NULL,NULL,"闫妮 的 颜值 让 人 惊艳
小人物 心态 能 抓住 主流 大众 的 心理
很多 情节 的 安排 避重就轻
让 人 有点 摸不着 头脑",0,NULL,NULL
236,NULL,NULL,NULL,"港囧 跟 夏洛 的 结合体
中年 男人 欲 求 不得 终归 平静 的 一 场 梦遗
然而 事态 可 严重 多 了
冲 几 位 女主 给 四 星",1,NULL,NULL
241,NULL,NULL,NULL,"本来 在 进影院 前 就 和 男朋友 闹 脾气 冷战
刚 看 完 之后
感觉 可以 分手 了
这 电影 简直 反 婚姻
拆散 一 对 是 一 对
别 往 深 了 讨论 内涵
对于 有 对象 的 人 来说 这部 电影 简直 是 炸弹",0,NULL,NULL
243,NULL,NULL,NULL,"翻拍算 不错 的
很 想 观摩 一下 原版
很 接 地气
细节 处理 不错
编剧 蛮 有意思
2017 好不容易 睇 到 个 好 片子
没 浪费 戏票 钱
起码 笑 了 很多 次 ⋯
说实话 阎妮 真是 不错
戏 好 颜值 高
路转粉",1,NULL,NULL
245,NULL,NULL,NULL,"国产 三流 屎 尿 屁 电影
无论是 作为 翻拍 还是 原创 都 是 一 部 烂片
毫无 内涵
但是 我 只 想 说
我 去 看 这 电影 只是 为了 yoyo 那 红衣 舞 和 白 衬衫 的 两 段
这 女 的 长 得 很 好 睡 的 样子
跟 我 全 女神 还是 差 了 一 大 截
不过
唯一 能 看 的 了",-1,NULL,NULL
246,NULL,NULL,NULL,"很 一般 很 一般
无论 从 剧本 还是 演员
浪费 了 电影票 钱 和 两 个 小时 的 时间
国产 片 真的 得 加油 了",-1,NULL,NULL
249,NULL,NULL,NULL,"意料 之外 地 好看 啊
好 于 90 国产 喜剧片",1,NULL,NULL
256,NULL,NULL,NULL,"有 笑点
但 更 多 的 是 尴尬
太 尴尬",-1,NULL,NULL
259,NULL,NULL,NULL,"及格 的 国产 喜剧
不 是 烂片",0,NULL,NULL
260,NULL,NULL,NULL,"不 知道 从 什么 时候 开始
三 观 不 正 就 成 了 评价 一个 电影 的 主要 标准
特别 是 对 性 喜剧 这 类 骨子里 就 三 观 不 正 的 类型 片
某些 豆瓣 上 的 人 评价 就 尤为 苛刻
70 年代 的 原版 放到 今天 估计 都 不 会 有 这么 大 的 非议
在 我 看来 这 是 中国性 喜剧 迈出 的 很 重要 的 一 部
低俗 却 实际
缺憾 是 有
但 更 多 的 是 突破",0,NULL,NULL
261,NULL,NULL,NULL,"这部 影片 集结 了 众多 当红 的 喜剧 人
最终 从 令 人 发笑 这个 角度 来 看
效果 相当 不错
肖央 的 表演 足以 让 人 刮目相看
小沈阳 艾伦 基本 保持 了 自己 的 风格
克拉拉韩 范儿大妞 美 到 令 人 窒息
最 出彩 的 是 闫妮
成熟 性感 的 诱惑 无法 阻挡
乔杉 和 常远 依旧 出色
片子 主题 暂 且不论
情节 编排 和 台词 桥段 完全 能 让 人 从头 笑 到 尾",1,NULL,NULL
262,NULL,NULL,NULL,"艺术 来源于 生活
而 高于 生活",1,NULL,NULL
263,NULL,NULL,NULL,"故事 倒是 有趣
这种 以 中年 危机 为 由头 的 性 喜剧 能 拍 得 不 下流 且 出现 在 大 荧幕 上
在 中国 已 属 不易
不过 制作 不 够 精细
有些 桥段 看 起来 像 电视剧
PS
克拉拉太他 妈 漂亮 了",1,NULL,NULL
267,NULL,NULL,NULL,"男人 玩 够 了
家庭 就 是 最 好 的 港湾
女人 就 是 包法利夫人 和 可列宁娜
嗬 嗬",-1,NULL,NULL
268,NULL,NULL,NULL,"笑点 很多
就 是 结尾 的 意思 不 是 很 懂",0,NULL,NULL
272,NULL,NULL,NULL,"前 半截 好笑
后面 太 长 了
没劲",-1,NULL,NULL
278,NULL,NULL,NULL,"无聊",-1,NULL,NULL
279,NULL,NULL,NULL,"还是 挺 可乐 的
不过 显然 没有 宣传 上 那么 夸张
很 喜欢 韩国 妹子
真心 美",0,NULL,NULL
280,NULL,NULL,NULL,"恶心
因为 闫妮 那个 角色 只 想 打 负 一万 分
什么 脑残 编剧
我 呸",-1,NULL,NULL
281,NULL,NULL,NULL,"国产性 喜剧
影院 观影 过程 十分 尴尬
左边 坐 着 五六 岁 的 孩子
右边 坐 着 个 大妈",0,NULL,NULL
285,NULL,NULL,NULL,"跟 预期 的 差不多
光 看 名字 还 以为 是 烂片
有 一 众 喜剧 演员 喜剧 效果 不 会 太 差
笑点 还是 挺 多 的
但是 有的 笑点 还是 有点 尴尬 和 老套
讲 的 就 是 中年 危机
在 面对 诱惑 和 安逸 的 时候
如何 保持 一 颗 平常心",1,NULL,NULL
287,NULL,NULL,NULL,"没有 正确 三 观 的 电影 简直 是 毒药
男人 四十
生活 平淡 如 水
对 日子 感到 厌倦 却 无能为力
通过 出轨 寻找 短暂 的 激情
出 了 事儿 却 屡屡 寻求 朋友 包庇
以此 彰显 哥们儿 情义
最 可怜 的 是 妻子
等 着 男人 一 次 又 一 次 虚伪 的 良心 发现
等 着 他们 跑 回家 顶 着 一 张 丑陋 的 脸 说
我 错 了
再 玩 也 得 回家
嗬 嗬
垃圾",-1,NULL,NULL
289,NULL,NULL,NULL,"我 怎么 觉得 那些 看 的 时候 笑
笑 完 还 骂 什么 三 观 的 人 有 种 嫖客 的 感觉 呢",1,NULL,NULL
290,NULL,NULL,NULL,"一 星期 前 看 的
朋友 在 某个 社团 活动 拿 到 的 点映券吧
挺 搞笑 的
闫妮 很 能 逗
但 影片 字里行间 那种 中年 男人 想 靠 出轨 来 一 次 第二 春 的 想法 也许 真实
但 也 太 直白
作为 女性 观众 我 很 难 不 产生 不适",0,NULL,NULL
291,NULL,NULL,NULL,"确实 比 预想 中 好
喜剧 点 做 得 好
平衡 掉 了 三 观 方面 的 侵犯感",0,NULL,NULL
294,NULL,NULL,NULL,"极其 辣鸡",-1,NULL,NULL
296,NULL,NULL,NULL,"这种 烂片
还是 不要 去 看 了
看 过 就 后悔",-1,NULL,NULL
298,NULL,NULL,NULL,"据说 很 搞笑",1,NULL,NULL
300,NULL,NULL,NULL,"有些 笑点 确实 不错
观众 反应 也 挺 热烈
娱乐片 娱乐 下 还是 可以 的
但 整体 看 就 很 一般 了
牵强 生 拉硬扯 的 地方 太 多 了",0,NULL,NULL
301,NULL,NULL,NULL,"很 搞笑
就 跟 驴得水 一样 的 毛病
不 太 像 电影
几乎 是 段子 的 拼凑
克拉拉 很 性感
闫妮 身材 练 的 很 好",0,NULL,NULL
304,NULL,NULL,NULL,"一切 都 是 套路
虽然 都 是 套路
但 也 很 好 地 诠释 了 这 一 类 电影 只能 作为 一 部 适合 下班 之后 在 电影院 里 打发 时间 的 爆米花 电影
不痛不痒
看 完 之后 该 干 嘛 干 嘛
但是 这种 中年 危机 再 想 寻找 激情 未遂 才 能 成熟 的 男性
或者 确定 自己 就 是 这 一 类型 的 人 还是 等 自己 什么 时候 熟 了
再 出门 吧",0,NULL,NULL
305,NULL,NULL,NULL,"这 是 在 为 男人 的 出轨 找 理由
20170101

汇合 影城
3 号 厅
6 排 2 座",0,NULL,NULL
309,NULL,NULL,NULL,"2017年 第一 天 看 的
爆笑
非常 开心",1,NULL,NULL
310,NULL,NULL,NULL,"",-1,NULL,NULL
312,NULL,NULL,NULL,"两 星 半
一个 梗 用 到底 啊",-1,NULL,NULL
314,NULL,NULL,NULL,"特别 特别 恶俗
但是 不 妨碍 搞笑
娘炮 和 小沈阳 都 特别 搞笑
闫妮 演技 赞
揪揪 确实 长 挺 美 的
没 必要 骂 直男癌 吧
放眼 望 去 有 段 时间 香港 爱情 电影 全 是 这种 Dcup 嫩模 啊",0,NULL,NULL
316,NULL,NULL,NULL,"三四 个 笑点 吧",-1,NULL,NULL
317,NULL,NULL,NULL,"中年 危机 电影
简直 笑 死
这 是 除 特效 片 之外 最 值得 去 电影院 看 的 类型 片 了 吧",0,NULL,NULL
318,NULL,NULL,NULL,"刷牙 都 要 很 嗨 的 我 在 人民 广场 吃 着 炸鸡
剧情 虽然 有点 搞 扯
不过 看 高兴 就 好 233",0,NULL,NULL
320,NULL,NULL,NULL,"肖央 演 的 还 不错
中年 路人 脸胆 小 好色 欠欠 的 拿捏 挺 好
2 星半
一 群 搞笑 明星 管用 的 套路
用 阴差阳错 的 剧情 夸张 的 动作 咯吱 你 笑
虽然 有 笑点 并且 不 尴尬
但 这种 中产阶级 中年 危机 的 男人 电影 真 的 看 着 无 好感
三 观 不 正 的 片子 最后 用 一 场 意淫梦 也 没 掰 回来 多少",-1,NULL,NULL
321,NULL,NULL,NULL,"这个 故事 告诉 我们
女人 要 美 且 瘦",0,NULL,NULL
322,NULL,NULL,NULL,"直男癌 价值观 堪忧
中年 出轨 怪 荷尔蒙咯
剧本 不错
笑点 很 足
几 位 男配 表现 可圈可点",1,NULL,NULL
323,NULL,NULL,NULL,"还 行 啦 作为 国产 喜剧 来说",0,NULL,NULL
325,NULL,NULL,NULL,"看到 一半 都 是 满满 尴尬 的 味 中年 男人 的 意淫 以及 对 小人物 的 迎合 真是 无 趣
还是 努力 把 自己 经营 好 才 是 正道",0,NULL,NULL
326,NULL,NULL,NULL,"很 普通 的 喜剧
完整 的 故事
都 在线 的 演技
尤其 是 小沈阳
模仿 好莱坞 的 套路
穿插 音乐
最终 回归 到 家庭
合格 的 爆米花 电影
人性 本色
低俗 却 实际
相比人 在 囧途 差点",0,NULL,NULL
327,NULL,NULL,NULL,"每个 人 都 是 情圣
我们 从 无情 变 得 有 情
从 有 情 变 得 钟情
从 钟情 变 得 多 情
从 多情 又 变 得 无情
而 最终
无情 却 又 要 变成 钟情
人生在世
为 情 所 困
皆 为 圣者",1,NULL,NULL
328,NULL,NULL,NULL,"为 这个 烂片 级别 的 评分 鸣冤
虽然 电影 的 名字 海报 等 都 像 烂片
但是 电影 本身 非常 的 不 烂
有 故事 有 剧情 有 演技 有 一 堆 不 会 让 人 尴尬 的 梗
非常 合格 的 国产 喜剧片
内核 是 中年 危机
虽然 结尾 稍微 差点
但 总体 是 非常 值得 一 看 的",1,NULL,NULL
329,NULL,NULL,NULL,"中年 男人 的 白日 梦
肾上腺 素 已经 没有 肾 结石 多 了
贼心 不 死
贼胆 还 在
但是 贼 没 了
想起 了 90 年代 黄百鸣 等 人 演 的 香港 片
傻笑 之后
嘛 也 没 留下
那 就 一起 傻笑 吧",0,NULL,NULL
331,NULL,NULL,NULL,"山寨 的 中年 危机 无 脑片",-1,NULL,NULL
332,NULL,NULL,NULL,"我 挺 宽容 的
尽管 觉得 结局 实在 应该 停 在 吃面 祝寿 那
但 可能 导演 很 舍不得 跳楼 这么 炫酷 的 戏 吧",0,NULL,NULL
333,NULL,NULL,NULL,"居然 还 蛮 好看 的
跟 夏洛特 烦恼 有点 像
但 比 夏 好看
小沈阳 不 是 主角
但 角色 很 出彩
难得 的 国产 片 里 虽然 看似 土 但 不至于 尴尬 的 俗片
值得 推荐",1,NULL,NULL
334,NULL,NULL,NULL,"不 难看
完成 度 蛮 高 的
大部分 笑点 都 不 尴尬
三观 什么 的 就 不 评价 了",0,NULL,NULL
339,NULL,NULL,NULL,"合格 的 喜剧
小沈阳 小露 臀尖",0,NULL,NULL
340,NULL,NULL,NULL,"请 恕 我 这个 生 在 新 中国 长 在 红旗 下 的 传统 女 青年 接受 无力
虽然 它 确实 挺 搞笑
邻座 是 个 十 岁 不 到 的 小 男孩
看 这个 有点 早 吧",-1,NULL,NULL
341,NULL,NULL,NULL,"为什么 中国 人 拍 这种 片子 就 从来不 让 人 离婚 呢",0,NULL,NULL
342,NULL,NULL,NULL,"不 知道 是 不 是 因为 主题 的 尴尬
演员 的 表演 上 也 这里 那里 的 总 有 一丝丝 尴尬 的 味道
没有 最初 想象 的 不堪
也 没有 后来 看 评价 所 说 的 出彩
so
so",0,NULL,NULL
343,NULL,NULL,NULL,"合格 的 笑点
很 不 合格 的 故事
电影 不 是 加长 小品",-1,NULL,NULL
346,NULL,NULL,NULL,"给 闫妮",0,NULL,NULL
347,NULL,NULL,NULL,"在 夏洛特 里 没 感受 出来 的 直男 癌细胞
在 这部 电影 里 真是 膨胀 得 连 隔夜饭 都 要 呕 出来 了",0,NULL,NULL
348,NULL,NULL,NULL,"教 人 偷情 的 电影 评分 再 及格 以上
并且 有人 觉得 它 很 幽默
嗬 嗬",-1,NULL,NULL
350,NULL,NULL,NULL,"这种 片子 都 能 扯 到 价值观
笑 了 就 行 了",0,NULL,NULL
351,NULL,NULL,NULL,"跟 大部分 猥琐 的 国产 片 相比
傻白 甜 的 摆渡人 都 算 一 股 清流",-1,NULL,NULL
352,NULL,NULL,NULL,"也 算 一 种 现实
男人 的 yy",-1,NULL,NULL
